Year,Month,SKU,Category,Units,Gross Sales
2019,2,8290141,Produce,85,934.15
2019,3,8290141,Produce,86,945.14
2019,4,8290141,Produce,83,912.17
2019,5,8290141,Produce,87,956.13
2018,12,8253993,Produce,883,6622.5
2019,1,8253993,Produce,918,6885
2019,2,8253993,Produce,955,7162.5
2019,3,8253993,Produce,945,7087.5
2019,4,8253993,Produce,926,6945
2019,5,8253993,Produce,880,6600
2018,12,3726263,Produce,644,2569.56
2019,1,3726263,Produce,625,2493.75
2019,2,3726263,Produce,625,2493.75
2019,3,3726263,Produce,650,2593.5
2019,4,3726263,Produce,683,2725.17
2019,5,3726263,Produce,690,2753.1
2018,12,6632858,Produce,746,11152.7
2019,1,6632858,Produce,776,11601.2
2019,2,6632858,Produce,760,11362
2019,3,6632858,Produce,768,11481.6
2019,4,6632858,Produce,783,11705.85
2019,5,6632858,Produce,767,11466.65
2018,12,3690997,Produce,963,6731.37
2019,1,3690997,Produce,953,6661.47
2019,2,3690997,Produce,963,6731.37
2019,3,3690997,Produce,1011,7066.89
2019,4,3690997,Produce,1062,7423.38
2019,5,3690997,Produce,1030,7199.7
2018,12,8226588,Produce,700,4165
2019,1,8226588,Produce,700,4165
2019,2,8226588,Produce,686,4081.7
2019,3,8226588,Produce,693,4123.35
2019,4,8226588,Produce,714,4248.3
2019,5,8226588,Produce,735,4373.25
2018,12,6644581,Produce,134,668.66
2019,1,6644581,Produce,131,653.69
2019,2,6644581,Produce,135,673.65
2019,3,6644581,Produce,134,668.66
2019,4,6644581,Produce,137,683.63
2019,5,6644581,Produce,137,683.63
2018,12,6646457,Produce,541,4300.95
2019,1,6646457,Produce,536,4261.2
2019,2,6646457,Produce,536,4261.2
2019,3,6646457,Produce,547,4348.65
2019,4,6646457,Produce,536,4261.2
2019,5,6646457,Produce,563,4475.85
2018,12,6646903,Produce,596,6526.2
2019,1,6646903,Produce,590,6460.5
2019,2,6646903,Produce,614,6723.3
2019,3,6646903,Produce,614,6723.3
2019,4,6646903,Produce,596,6526.2
2019,5,6646903,Produce,572,6263.4
2018,12,6651099,Produce,610,6703.9
2019,1,6651099,Produce,598,6572.02
2019,2,6651099,Produce,622,6835.78
2019,3,6651099,Produce,628,6901.72
2019,4,6651099,Produce,641,7044.59
2019,5,6651099,Produce,667,7330.33
2018,12,6659172,Produce,762,12946.38
2019,1,6659172,Produce,800,13592
2019,2,6659172,Produce,840,14271.6
2019,3,6659172,Produce,840,14271.6
2019,4,6659172,Produce,848,14407.52
2019,5,6659172,Produce,856,14543.44
2018,12,6662019,Produce,825,16491.75
2019,1,6662019,Produce,817,16331.83
2019,2,6662019,Produce,809,16171.91
2019,3,6662019,Produce,825,16491.75
2019,4,6662019,Produce,866,17311.34
2019,5,6662019,Produce,866,17311.34
2018,12,6666714,Produce,583,7573.17
2019,1,6666714,Produce,612,7949.88
2019,2,6666714,Produce,624,8105.76
2019,3,6666714,Produce,643,8352.57
2019,4,6666714,Produce,630,8183.7
2019,5,6666714,Produce,687,8924.13
2018,12,8192062,Produce,487,2435
2019,1,8192062,Produce,506,2530
2019,2,8192062,Produce,511,2555
2019,3,8192062,Produce,496,2480
2019,4,8192062,Produce,516,2580
2019,5,8192062,Produce,547,2735
2018,12,6708995,Produce,311,295.45
2019,1,6708995,Produce,314,298.3
2019,2,6708995,Produce,308,292.6
2019,3,6708995,Produce,311,295.45
2019,4,6708995,Produce,305,289.75
2019,5,6708995,Produce,299,284.05
2018,12,6714275,Produce,118,702.1
2019,1,6714275,Produce,120,714
2019,2,6714275,Produce,116,690.2
2019,3,6714275,Produce,114,678.3
2019,4,6714275,Produce,117,696.15
2019,5,6714275,Produce,113,672.35
2018,12,3669337,Produce,135,2558.25
2019,1,3669337,Produce,142,2690.9
2019,2,3669337,Produce,141,2671.95
2019,3,3669337,Produce,138,2615.1
2019,4,3669337,Produce,135,2558.25
2019,5,3669337,Produce,146,2766.7
2018,12,6747050,Produce,964,11327
2019,1,6747050,Produce,964,11327
2019,2,6747050,Produce,964,11327
2019,3,6747050,Produce,945,11103.75
2019,4,6747050,Produce,973,11432.75
2019,5,6747050,Produce,1051,12349.25
2018,12,6765455,Produce,163,3258.37
2019,1,6765455,Produce,165,3298.35
2019,2,6765455,Produce,160,3198.4
2019,3,6765455,Produce,163,3258.37
2019,4,6765455,Produce,165,3298.35
2019,5,6765455,Produce,180,3598.2
2018,12,8185645,Produce,280,5877.2
2019,1,8185645,Produce,277,5814.23
2019,2,8185645,Produce,280,5877.2
2019,3,8185645,Produce,283,5940.17
2019,4,8185645,Produce,275,5772.25
2019,5,8185645,Produce,281,5898.19
2018,12,6786952,Produce,570,11964.3
2019,1,6786952,Produce,576,12090.24
2019,2,6786952,Produce,582,12216.18
2019,3,6786952,Produce,588,12342.12
2019,4,6786952,Produce,612,12845.88
2019,5,6786952,Produce,581,12195.19
2018,12,8176110,Produce,338,1335.1
2019,1,8176110,Produce,341,1346.95
2019,2,8176110,Produce,338,1335.1
2019,3,8176110,Produce,338,1335.1
2019,4,8176110,Produce,348,1374.6
2019,5,8176110,Produce,376,1485.2
2018,12,8146276,Produce,68,679.32
2019,1,8146276,Produce,71,709.29
2019,2,8146276,Produce,70,699.3
2019,3,8146276,Produce,72,719.28
2019,4,8146276,Produce,71,709.29
2019,5,8146276,Produce,71,709.29
2018,12,6799399,Produce,730,13103.5
2019,1,6799399,Produce,737,13229.15
2019,2,6799399,Produce,730,13103.5
2019,3,6799399,Produce,715,12834.25
2019,4,6799399,Produce,751,13480.45
2019,5,6799399,Produce,759,13624.05
2018,12,2512305,Produce,902,10598.5
2019,1,2512305,Produce,947,11127.25
2019,2,2512305,Produce,919,10798.25
2019,3,2512305,Produce,947,11127.25
2019,4,2512305,Produce,966,11350.5
2019,5,2512305,Produce,1053,12372.75
2018,12,6816098,Produce,469,7499.31
2019,1,6816098,Produce,469,7499.31
2019,2,6816098,Produce,455,7275.45
2019,3,6816098,Produce,473,7563.27
2019,4,6816098,Produce,478,7643.22
2019,5,6816098,Produce,497,7947.03
2018,12,6818010,Produce,305,606.95
2019,1,6818010,Produce,311,618.89
2019,2,6818010,Produce,311,618.89
2019,3,6818010,Produce,308,612.92
2019,4,6818010,Produce,323,642.77
2019,5,6818010,Produce,342,680.58
2018,12,3627628,Produce,969,2897.31
2019,1,3627628,Produce,979,2927.21
2019,2,3627628,Produce,969,2897.31
2019,3,3627628,Produce,969,2897.31
2019,4,3627628,Produce,979,2927.21
2019,5,3627628,Produce,1038,3103.62
2018,12,3627013,Produce,281,278.19
2019,1,3627013,Produce,287,284.13
2019,2,3627013,Produce,293,290.07
2019,3,3627013,Produce,290,287.1
2019,4,3627013,Produce,305,301.95
2019,5,3627013,Produce,311,307.89
2018,12,2512732,Produce,232,3477.68
2019,1,2512732,Produce,225,3372.75
2019,2,2512732,Produce,218,3267.82
2019,3,2512732,Produce,211,3162.89
2019,4,2512732,Produce,213,3192.87
2019,5,2512732,Produce,230,3447.7
2018,12,8116171,Produce,226,3613.74
2019,1,8116171,Produce,233,3725.67
2019,2,8116171,Produce,240,3837.6
2019,3,8116171,Produce,235,3757.65
2019,4,8116171,Produce,247,3949.53
2019,5,8116171,Produce,267,4269.33
2018,12,2513675,Produce,1007,19133
2019,1,2513675,Produce,1047,19893
2019,2,2513675,Produce,1068,20292
2019,3,2513675,Produce,1036,19684
2019,4,2513675,Produce,1026,19494
2019,5,2513675,Produce,1118,21242
2018,12,8062521,Produce,167,3164.65
2019,1,8062521,Produce,172,3259.4
2019,2,8062521,Produce,179,3392.05
2019,3,8062521,Produce,184,3486.8
2019,4,8062521,Produce,188,3562.6
2019,5,8062521,Produce,199,3771.05
2018,12,6881318,Produce,553,967.75
2019,1,6881318,Produce,575,1006.25
2019,2,6881318,Produce,564,987
2019,3,6881318,Produce,592,1036
2019,4,6881318,Produce,616,1078
2019,5,6881318,Produce,591,1034.25
2018,12,6886154,Produce,256,4992
2019,1,6886154,Produce,251,4894.5
2019,2,6886154,Produce,248,4836
2019,3,6886154,Produce,250,4875
2019,4,6886154,Produce,263,5128.5
2019,5,6886154,Produce,274,5343
2018,12,8042453,Produce,454,1357.46
2019,1,8042453,Produce,440,1315.6
2019,2,8042453,Produce,458,1369.42
2019,3,8042453,Produce,458,1369.42
2019,4,8042453,Produce,481,1438.19
2019,5,8042453,Produce,462,1381.38
2018,12,3593942,Produce,61,350.75
2019,1,3593942,Produce,63,362.25
2019,2,3593942,Produce,65,373.75
2019,3,3593942,Produce,66,379.5
2019,4,3593942,Produce,65,373.75
2019,5,3593942,Produce,67,385.25
2018,12,6899790,Produce,316,4104.84
2019,1,6899790,Produce,319,4143.81
2019,2,6899790,Produce,322,4182.78
2019,3,6899790,Produce,322,4182.78
2019,4,6899790,Produce,319,4143.81
2019,5,6899790,Produce,306,3974.94
2018,12,6900065,Produce,935,5600.65
2019,1,6900065,Produce,963,5768.37
2019,2,6900065,Produce,973,5828.27
2019,3,6900065,Produce,1012,6061.88
2019,4,6900065,Produce,982,5882.18
2019,5,6900065,Produce,972,5822.28
2018,12,2551102,Produce,351,7020
2019,1,2551102,Produce,369,7380
2019,2,2551102,Produce,387,7740
2019,3,2551102,Produce,387,7740
2019,4,2551102,Produce,406,8120
2019,5,2551102,Produce,422,8440
2018,12,6919816,Produce,401,2000.99
2019,1,6919816,Produce,413,2060.87
2019,2,6919816,Produce,401,2000.99
2019,3,6919816,Produce,413,2060.87
2019,4,6919816,Produce,417,2080.83
2019,5,6919816,Produce,446,2225.54
2018,12,8015796,Produce,813,13617.75
2019,1,8015796,Produce,854,14304.5
2019,2,8015796,Produce,845,14153.75
2019,3,8015796,Produce,879,14723.25
2019,4,8015796,Produce,897,15024.75
2019,5,8015796,Produce,852,14271
2018,12,6945087,Produce,593,2935.35
2019,1,6945087,Produce,623,3083.85
2019,2,6945087,Produce,617,3054.15
2019,3,6945087,Produce,648,3207.6
2019,4,6945087,Produce,648,3207.6
2019,5,6945087,Produce,687,3400.65
2018,12,2633905,Produce,981,17608.95
2019,1,2633905,Produce,981,17608.95
2019,2,2633905,Produce,992,17806.4
2019,3,2633905,Produce,1011,18147.45
2019,4,2633905,Produce,991,17788.45
2019,5,2633905,Produce,971,17429.45
2018,12,3545476,Produce,39,427.05
2019,1,3545476,Produce,39,427.05
2019,2,3545476,Produce,39,427.05
2019,3,3545476,Produce,38,416.1
2019,4,3545476,Produce,40,438
2019,5,3545476,Produce,40,438
2018,12,3517872,Produce,851,11701.25
2019,1,3517872,Produce,885,12168.75
2019,2,3517872,Produce,903,12416.25
2019,3,3517872,Produce,939,12911.25
2019,4,3517872,Produce,920,12650
2019,5,3517872,Produce,1003,13791.25
2018,12,7964118,Produce,49,379.75
2019,1,7964118,Produce,49,379.75
2019,2,7964118,Produce,51,395.25
2019,3,7964118,Produce,52,403
2019,4,7964118,Produce,52,403
2019,5,7964118,Produce,55,426.25
2018,12,6975500,Produce,62,1239.38
2019,1,6975500,Produce,61,1219.39
2019,2,6975500,Produce,59,1179.41
2019,3,6975500,Produce,62,1239.38
2019,4,6975500,Produce,63,1259.37
2019,5,6975500,Produce,62,1239.38
2018,12,6977854,Produce,298,581.1
2019,1,6977854,Produce,310,604.5
2019,2,6977854,Produce,326,635.7
2019,3,6977854,Produce,323,629.85
2019,4,6977854,Produce,323,629.85
2019,5,6977854,Produce,320,624
2018,12,2681502,Produce,72,1007.28
2019,1,2681502,Produce,76,1063.24
2019,2,2681502,Produce,74,1035.26
2019,3,2681502,Produce,73,1021.27
2019,4,2681502,Produce,72,1007.28
2019,5,2681502,Produce,71,993.29
2018,12,3495905,Produce,407,2442
2019,1,3495905,Produce,395,2370
2019,2,3495905,Produce,383,2298
2019,3,3495905,Produce,391,2346
2019,4,3495905,Produce,407,2442
2019,5,3495905,Produce,444,2664
2018,12,3495149,Produce,374,2805
2019,1,3495149,Produce,381,2857.5
2019,2,3495149,Produce,396,2970
2019,3,3495149,Produce,404,3030
2019,4,3495149,Produce,404,3030
2019,5,3495149,Produce,420,3150
2018,12,7015576,Produce,573,5128.35
2019,1,7015576,Produce,590,5280.5
2019,2,7015576,Produce,614,5495.3
2019,3,7015576,Produce,626,5602.7
2019,4,7015576,Produce,632,5656.4
2019,5,7015576,Produce,683,6112.85
2018,12,2749763,Produce,452,6775.48
2019,1,2749763,Produce,475,7120.25
2019,2,2749763,Produce,466,6985.34
2019,3,2749763,Produce,471,7060.29
2019,4,2749763,Produce,476,7135.24
2019,5,2749763,Produce,462,6925.38
2018,12,7017059,Produce,958,6706
2019,1,7017059,Produce,987,6909
2019,2,7017059,Produce,1036,7252
2019,3,7017059,Produce,1026,7182
2019,4,7017059,Produce,1057,7399
2019,5,7017059,Produce,1068,7476
2018,12,3472436,Produce,322,5148.78
2019,1,3472436,Produce,335,5356.65
2019,2,3472436,Produce,348,5564.52
2019,3,3472436,Produce,351,5612.49
2019,4,3472436,Produce,355,5676.45
2019,5,3472436,Produce,376,6012.24
2018,12,7938570,Produce,78,545.22
2019,1,7938570,Produce,80,559.2
2019,2,7938570,Produce,82,573.18
2019,3,7938570,Produce,80,559.2
2019,4,7938570,Produce,82,573.18
2019,5,7938570,Produce,86,601.14
2018,12,2755920,Produce,417,412.83
2019,1,2755920,Produce,434,429.66
2019,2,2755920,Produce,456,451.44
2019,3,2755920,Produce,465,460.35
2019,4,2755920,Produce,451,446.49
2019,5,2755920,Produce,469,464.31
2018,12,7916635,Produce,288,3453.12
2019,1,7916635,Produce,291,3489.09
2019,2,7916635,Produce,294,3525.06
2019,3,7916635,Produce,288,3453.12
2019,4,7916635,Produce,288,3453.12
2019,5,7916635,Produce,311,3728.89
2018,12,3345821,Produce,904,18974.96
2019,1,3345821,Produce,940,19730.6
2019,2,3345821,Produce,940,19730.6
2019,3,3345821,Produce,940,19730.6
2019,4,3345821,Produce,940,19730.6
2019,5,3345821,Produce,1015,21304.85
2018,12,7058569,Produce,317,2060.5
2019,1,7058569,Produce,317,2060.5
2019,2,7058569,Produce,307,1995.5
2019,3,7058569,Produce,316,2054
2019,4,7058569,Produce,307,1995.5
2019,5,7058569,Produce,310,2015
2018,12,7085407,Produce,327,6209.73
2019,1,7085407,Produce,343,6513.57
2019,2,7085407,Produce,340,6456.6
2019,3,7085407,Produce,343,6513.57
2019,4,7085407,Produce,340,6456.6
2019,5,7085407,Produce,337,6399.63
2018,12,3316183,Produce,614,2916.5
2019,1,3316183,Produce,626,2973.5
2019,2,3316183,Produce,632,3002
2019,3,3316183,Produce,645,3063.75
2019,4,3316183,Produce,645,3063.75
2019,5,3316183,Produce,671,3187.25
2018,12,3263570,Produce,270,1755
2019,1,3263570,Produce,265,1722.5
2019,2,3263570,Produce,260,1690
2019,3,3263570,Produce,270,1755
2019,4,3263570,Produce,273,1774.5
2019,5,3263570,Produce,268,1742
2018,12,3240432,Produce,228,2850
2019,1,3240432,Produce,228,2850
2019,2,3240432,Produce,226,2825
2019,3,3240432,Produce,226,2825
2019,4,3240432,Produce,235,2937.5
2019,5,3240432,Produce,240,3000
2018,12,3222195,Produce,640,10080
2019,1,3222195,Produce,659,10379.25
2019,2,3222195,Produce,685,10788.75
2019,3,3222195,Produce,692,10899
2019,4,3222195,Produce,720,11340
2019,5,3222195,Produce,770,12127.5
2018,12,7914902,Produce,479,10054.21
2019,1,7914902,Produce,498,10453.02
2019,2,7914902,Produce,483,10138.17
2019,3,7914902,Produce,502,10536.98
2019,4,7914902,Produce,492,10327.08
2019,5,7914902,Produce,497,10432.03
2018,12,2795677,Produce,942,2816.58
2019,1,2795677,Produce,923,2759.77
2019,2,2795677,Produce,969,2897.31
2019,3,2795677,Produce,959,2867.41
2019,4,2795677,Produce,969,2897.31
2019,5,2795677,Produce,950,2840.5
2018,12,7129679,Produce,999,14975.01
2019,1,7129679,Produce,1009,15124.91
2019,2,7129679,Produce,989,14825.11
2019,3,7129679,Produce,969,14525.31
2019,4,7129679,Produce,998,14960.02
2019,5,7129679,Produce,1008,15109.92
2018,12,3171506,Produce,395,8275.25
2019,1,3171506,Produce,407,8526.65
2019,2,3171506,Produce,411,8610.45
2019,3,3171506,Produce,399,8359.05
2019,4,3171506,Produce,391,8191.45
2019,5,3171506,Produce,391,8191.45
2018,12,7880591,Produce,246,3933.54
2019,1,7880591,Produce,248,3965.52
2019,2,7880591,Produce,241,3853.59
2019,3,7880591,Produce,253,4045.47
2019,4,7880591,Produce,250,3997.5
2019,5,7880591,Produce,265,4237.35
2018,12,7865259,Produce,153,1069.47
2019,1,7865259,Produce,159,1111.41
2019,2,7865259,Produce,154,1076.46
2019,3,7865259,Produce,160,1118.4
2019,4,7865259,Produce,155,1083.45
2019,5,7865259,Produce,150,1048.5
2018,12,7864067,Produce,639,10856.61
2019,1,7864067,Produce,671,11400.29
2019,2,7864067,Produce,651,11060.49
2019,3,7864067,Produce,638,10839.62
2019,4,7864067,Produce,664,11281.36
2019,5,7864067,Produce,691,11740.09
2018,12,7854265,Produce,138,2891.1
2019,1,7854265,Produce,135,2828.25
2019,2,7854265,Produce,135,2828.25
2019,3,7854265,Produce,131,2744.45
2019,4,7854265,Produce,135,2828.25
2019,5,7854265,Produce,147,3079.65
2018,12,3154627,Produce,944,18832.8
2019,1,3154627,Produce,916,18274.2
2019,2,3154627,Produce,889,17735.55
2019,3,3154627,Produce,925,18453.75
2019,4,3154627,Produce,897,17895.15
2019,5,3154627,Produce,978,19511.1
2018,12,7216658,Produce,195,2525.25
2019,1,7216658,Produce,189,2447.55
2019,2,7216658,Produce,189,2447.55
2019,3,7216658,Produce,198,2564.1
2019,4,7216658,Produce,194,2512.3
2019,5,7216658,Produce,194,2512.3
2018,12,7224604,Produce,1012,19987
2019,1,7224604,Produce,1052,20777
2019,2,7224604,Produce,1031,20362.25
2019,3,7224604,Produce,1072,21172
2019,4,7224604,Produce,1040,20540
2019,5,7224604,Produce,1134,22396.5
2018,12,2819301,Produce,822,9033.78
2019,1,2819301,Produce,863,9484.37
2019,2,2819301,Produce,872,9583.28
2019,3,2819301,Produce,907,9967.93
2019,4,2819301,Produce,889,9770.11
2019,5,2819301,Produce,916,10066.84
2018,12,2830334,Produce,74,740
2019,1,2830334,Produce,77,770
2019,2,2830334,Produce,79,790
2019,3,2830334,Produce,80,800
2019,4,2830334,Produce,82,820
2019,5,2830334,Produce,81,810
2018,12,7780373,Produce,443,7508.85
2019,1,7780373,Produce,439,7441.05
2019,2,7780373,Produce,461,7813.95
2019,3,7780373,Produce,479,8119.05
2019,4,7780373,Produce,469,7949.55
2019,5,7780373,Produce,446,7559.7
2018,12,7236009,Produce,849,3353.55
2019,1,7236009,Produce,849,3353.55
2019,2,7236009,Produce,824,3254.8
2019,3,7236009,Produce,849,3353.55
2019,4,7236009,Produce,832,3286.4
2019,5,7236009,Produce,890,3515.5
2018,12,7775458,Produce,946,13196.7
2019,1,7775458,Produce,937,13071.15
2019,2,7775458,Produce,909,12680.55
2019,3,7775458,Produce,882,12303.9
2019,4,7775458,Produce,882,12303.9
2019,5,7775458,Produce,882,12303.9
2018,12,7760599,Produce,489,5863.11
2019,1,7760599,Produce,474,5683.26
2019,2,7760599,Produce,465,5575.35
2019,3,7760599,Produce,484,5803.16
2019,4,7760599,Produce,489,5863.11
2019,5,7760599,Produce,494,5923.06
2018,12,7746896,Produce,737,10870.75
2019,1,7746896,Produce,722,10649.5
2019,2,7746896,Produce,751,11077.25
2019,3,7746896,Produce,774,11416.5
2019,4,7746896,Produce,766,11298.5
2019,5,7746896,Produce,751,11077.25
2018,12,3140621,Produce,700,5593
2019,1,3140621,Produce,714,5704.86
2019,2,3140621,Produce,721,5760.79
2019,3,3140621,Produce,750,5992.5
2019,4,3140621,Produce,765,6112.35
2019,5,3140621,Produce,734,5864.66
2018,12,7258579,Produce,839,14221.05
2019,1,7258579,Produce,814,13797.3
2019,2,7258579,Produce,822,13932.9
2019,3,7258579,Produce,847,14356.65
2019,4,7258579,Produce,889,15068.55
2019,5,7258579,Produce,916,15526.2
2018,12,7267736,Produce,44,129.8
2019,1,7267736,Produce,43,126.85
2019,2,7267736,Produce,43,126.85
2019,3,7267736,Produce,43,126.85
2019,4,7267736,Produce,43,126.85
2019,5,7267736,Produce,46,135.7
2018,12,7289406,Produce,681,8846.19
2019,1,7289406,Produce,708,9196.92
2019,2,7289406,Produce,715,9287.85
2019,3,7289406,Produce,751,9755.49
2019,4,7289406,Produce,728,9456.72
2019,5,7289406,Produce,713,9261.87
2018,12,2877842,Produce,681,6803.19
2019,1,2877842,Produce,715,7142.85
2019,2,2877842,Produce,751,7502.49
2019,3,2877842,Produce,766,7652.34
2019,4,2877842,Produce,774,7732.26
2019,5,2877842,Produce,836,8351.64
2018,12,2890848,Produce,48,815.52
2019,1,2890848,Produce,48,815.52
2019,2,2890848,Produce,48,815.52
2019,3,2890848,Produce,50,849.5
2019,4,2890848,Produce,50,849.5
2019,5,2890848,Produce,48,815.52
2018,12,7336955,Produce,431,4305.69
2019,1,7336955,Produce,418,4175.82
2019,2,7336955,Produce,410,4095.9
2019,3,7336955,Produce,406,4055.94
2019,4,7336955,Produce,426,4255.74
2019,5,7336955,Produce,405,4045.95
2018,12,3130851,Produce,858,10287.42
2019,1,3130851,Produce,841,10083.59
2019,2,3130851,Produce,816,9783.84
2019,3,3130851,Produce,857,10275.43
2019,4,3130851,Produce,866,10383.34
2019,5,3130851,Produce,823,9867.77
2018,12,3129206,Produce,58,173.42
2019,1,3129206,Produce,57,170.43
2019,2,3129206,Produce,56,167.44
2019,3,3129206,Produce,56,167.44
2019,4,3129206,Produce,59,176.41
2019,5,3129206,Produce,59,176.41
2018,12,7710250,Produce,245,4410
2019,1,7710250,Produce,255,4590
2019,2,7710250,Produce,265,4770
2019,3,7710250,Produce,273,4914
2019,4,7710250,Produce,287,5166
2019,5,7710250,Produce,307,5526
2018,12,3124000,Produce,840,3150
2019,1,3124000,Produce,882,3307.5
2019,2,3124000,Produce,908,3405
2019,3,3124000,Produce,953,3573.75
2019,4,3124000,Produce,924,3465
2019,5,3124000,Produce,942,3532.5
2018,12,2906955,Produce,303,3257.25
2019,1,2906955,Produce,315,3386.25
2019,2,2906955,Produce,324,3483
2019,3,2906955,Produce,327,3515.25
2019,4,2906955,Produce,334,3590.5
2019,5,2906955,Produce,334,3590.5
2018,12,3104682,Produce,212,2491
2019,1,3104682,Produce,206,2420.5
2019,2,3104682,Produce,206,2420.5
2019,3,3104682,Produce,204,2397
2019,4,3104682,Produce,204,2397
2019,5,3104682,Produce,212,2491
2018,12,7418148,Produce,98,1269.1
2019,1,7418148,Produce,103,1333.85
2019,2,7418148,Produce,108,1398.6
2019,3,7418148,Produce,112,1450.4
2019,4,7418148,Produce,111,1437.45
2019,5,7418148,Produce,109,1411.55
2018,12,7654499,Produce,266,5051.34
2019,1,7654499,Produce,266,5051.34
2019,2,7654499,Produce,271,5146.29
2019,3,7654499,Produce,279,5298.21
2019,4,7654499,Produce,285,5412.15
2019,5,7654499,Produce,271,5146.29
2018,12,7454896,Produce,574,3874.5
2019,1,7454896,Produce,603,4070.25
